,region,council,date_issued,council_ref,location_all,location_street,location_suburb,location_area,legal_description, consent_value ,description
75803,Christchurch,Christchurch,18-Nov-16,BCN/2016/9731,1071 Okains Bay Road Okains Bay  Christchurch,1071 Okains Bay Road,Okains Bay,,Lot 1 DP 23094,"$4,500.00 ","alteration to dwelling - installation of woodsman tasman mkii, freestanding, dry, woodburner - cac 142898"
75804,Christchurch,Christchurch,18-Nov-16,BCN/2016/9442,165 Huxley Street Sydenham  Christchurch,165 Huxley Street,Sydenham,,Lot 2 DP 80568,"$4,500.00 ",alteration to dwelling - installation of masport mystique dry freestanding woodburner - cac165858
75805,Christchurch,Christchurch,18-Nov-16,BCN/2016/9445,38 Rosewarne Street Spreydon  Christchurch,38 Rosewarne Street,Spreydon,,Pt Lot 29 DP 219,"$4,500.00 ",alteration to dwelling - installation of masport mystique dry freestanding woodburner - cac165858
75806,Christchurch,Christchurch,18-Nov-16,BCN/2016/9443,8 Flemington Avenue North New Brighton  Christchurch,8 Flemington Avenue,North New Brighton,,Lot 39 DP 3484,"$4,500.00 ",alteration to dwelling - installation of masport r5000 wetback freestanding woodburner - cac131556
75807,Christchurch,Christchurch,18-Nov-16,BCN/2016/9696,4 St Marks Street Woolston  Christchurch,4 St Marks Street,Woolston,,Lot 16 DP 43076,"$4,300.00 ","alteration to dwelling - installation of metro wee rad, freestanding, dry, woodburner - cac 130815"
75808,Christchurch,Christchurch,18-Nov-16,BCN/2016/9548,7A Boyne Avenue Papanui  Christchurch,7A Boyne Avenue,Papanui,,Lot 2 DP 80108,"$3,000.00 ","alteration to dwelling - installation of a woodsman ecr novo, freestanding, wet, woodburner, cac 155148"
75814,Christchurch,Timaru,18-Nov-16,00001207  2016,278 Otipua Road Timaru 7910  Timaru,278 Otipua Road,Timaru 7910,,LOT: 1 DP: 16202,"$5,000.00 ",install masport osburn 1600 freestanding woodburner
75863,Christchurch,Christchurch,21-Nov-16,BCN-2016-9805,46 Gilberthorpes Road Hei Hei BAU Christchurch,46 Gilberthorpes Road,Hei Hei,BAU,Lot 62 DP 18600,"$5,000.00 ",alteration to dwelling -  installation of woodsman ecr novo – freestanding dry woodburner - cac 153733
75864,Christchurch,Christchurch,21-Nov-16,BCN-2016-9709,23 Jebson Street Shirley BAU Christchurch,23 Jebson Street,Shirley,BAU,Lot 1 DP 54832,"$5,000.00 ","alteration to dwelling - installation of woodsman totara,  inbuilt, dry, woodburner - cac110220"
75865,Christchurch,Christchurch,21-Nov-16,BCN-2016-9701,171 Quinns Road Shirley BAU Christchurch,171 Quinns Road,Shirley,BAU,Lot 586 DP 21010,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75866,Christchurch,Christchurch,21-Nov-16,BCN-2016-9748,21 Brookside Terrace Bryndwr BAU Christchurch,21 Brookside Terrace,Bryndwr,BAU,Lot 6 DP 21578,"$5,000.00 ","alteration to dwelling - installation of a woodsman totara, insert dry woodburner cac110220"
75867,Christchurch,Christchurch,21-Nov-16,BCN-2016-9747,19 Maunsell Street Woolston BAU Christchurch,19 Maunsell Street,Woolston,BAU,Lot 9 DP 13341,"$5,000.00 ","alteration to dwelling - installation of a woodsman totara, insert dry woodburner cac110220"
75868,Christchurch,Christchurch,21-Nov-16,BCN-2016-9708,60 Bellbrook Crescent Shirley BAU Christchurch,60 Bellbrook Crescent,Shirley,BAU,Lot 606 DP 21010,"$5,000.00 ","alteration to dwelling, installation of woodsman totara, insert, dry, woodburner, cac110220"
75869,Christchurch,Christchurch,21-Nov-16,BCN-2016-9707,7 Hobson Street Woolston BAU Christchurch,7 Hobson Street,Woolston,BAU,Lot 8 DP 15021,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75870,Christchurch,Christchurch,21-Nov-16,BCN-2016-9706,127 Emmett Street Shirley BAU Christchurch,127 Emmett Street,Shirley,BAU,Lot 305 DP 16155,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75871,Christchurch,Christchurch,21-Nov-16,BCN-2016-9804,14 Saunders Place Redwood BAU Christchurch,14 Saunders Place,Redwood,BAU,Lot 9 DP 38164,"$5,000.00 ",alteration to dwelling - installation of woodsman ecr novo freestanding dry woodburner cac153733
75872,Christchurch,Timaru,21-Nov-16,00000654  2016,735 Ferry Road RD 22 Geraldine 7992  Timaru,735 Ferry Road,RD 22 Geraldine 7992,,LOT: 2 DP: 460727,"$230,000.00 ",erect dwelling with attached garage & install woodsman brunner mkiifreestanding woodburner / erect pole shed
75873,Christchurch,Timaru,21-Nov-16,00001145  2016,17 Rhodes Street Pareora 7912  Timaru,17 Rhodes Street,Pareora 7912,,LOT: 83 DP: 1988,"$100,000.00 ",erect dwelling & install metro wee rad freestanding woodburner(lh16-374)
75876,Christchurch,Waimakariri,21-Nov-16,BC161406,184 O'Hallorans Road Glentui  Waimakariri,184 O'Hallorans Road,Glentui,,LOT 1 DP 80438 LOT 1 DP 4224 BLKS I II M AIRAKI SD,"$3,000.00 ",metro ltd xtreme rad freestanding log burner
75877,Christchurch,Waimakariri,21-Nov-16,BC161359,23 Hewitts Road Woodend  Waimakariri,23 Hewitts Road,Woodend,,LOT 3 DP 63036,"$3,000.00 ",masport freestanding log burner
75878,Christchurch,Waimakariri,21-Nov-16,BC161456,115 Old North Road Kaiapoi  Waimakariri,115 Old North Road,Kaiapoi,,RAKIWHAKAPUTA LOT 217B MR 873 BLK XI R ANGIORA,"$3,000.00 ",rais bionic freestanding log burner
75879,Christchurch,Waimakariri,21-Nov-16,BC161442,249 A King Street Rangiora  Waimakariri,249 A King Street,Rangiora,,FLAT 1 DP 52487 ON LOT 3 DP 10539 HAVING  UNDIVIDED 1/2 SHAR E IN 855 METRES  SQ,"$3,000.00 ",masport freestanding log burner
75880,Christchurch,Waimakariri,21-Nov-16,BC161477,409 A High Street Rangiora  Waimakariri,409 A High Street,Rangiora,,LOT 1 DP 81500 BLK VI RANGIORA SD,"$3,000.00 ",masport freestanding log burner
75881,Christchurch,Waimakariri,21-Nov-16,BC161475,30 Max Wallace Drive Ashley  Waimakariri,30 Max Wallace Drive,Ashley,,LOT 1 DP 55445 BLK VI RANGIORA SD PREVIOUSLY ASSESSED AT 149 0/6,"$3,000.00 ",masport freestanding log burner
75882,Christchurch,Waimakariri,21-Nov-16,BC161444,3 Sneyd Street Kaiapoi  Waimakariri,3 Sneyd Street,Kaiapoi,,LOT 2 DP 36385,"$3,000.00 ",woodsman eer novo free standing log burner
75890,Southland,Gore,22-Nov-16,208842-1,19 Wentworth Street   Gore,19 Wentworth Street,,,,"$2,500.00 ",new woodfire
75891,Southland,Gore,22-Nov-16,208841-1,20A-20B Redmond Street   Gore,20A-20B Redmond Street,,,,"$2,100.00 ",new woodfire
75903,Southland,Southland,22-Nov-16,BLD-2016-51248-1,20 Oldham Street Orepuki  Southland,20 Oldham Street,Orepuki,,3052013300,"$3,000.00 ",installation woodsman ecr novo woodburner
75916,Christchurch,Ashburton,22-Nov-16,BC0886-16,24 Aitken Street Ashburton   Ashburton,24 Aitken Street Ashburton,,,,"$3,800.00 ",install an inbuilt masport le4000 logfire.
75917,Christchurch,Ashburton,22-Nov-16,BC0887-16,349 West Street Ashburton   Ashburton,349 West Street Ashburton,,,,"$3,700.00 ",install a f/s masport heartland logfire.
75918,Christchurch,Ashburton,22-Nov-16,BC0888-16,15 Thomson Street Tinwald   Ashburton,15 Thomson Street Tinwald,,,,"$3,700.00 ",install a f/s woodsman tarras  mkiii  logfire.
75919,Christchurch,Ashburton,22-Nov-16,BC0896-16,198 Racecourse Road Ashburton District   Ashburton,198 Racecourse Road Ashburton District,,,,"$3,100.00 ",install a f/s kent murchison logfire.
75920,Christchurch,Ashburton,22-Nov-16,BC0894-16,15 Walshs Road Ashburton   Ashburton,15 Walshs Road Ashburton,,,,"$3,000.00 ",install a f/s woodsman tasman mkii logfire.
75927,Christchurch,Christchurch,22-Nov-16,BCN-2016-7003,79 Greenhaven Drive Burwood BAU Christchurch,79 Greenhaven Drive,Burwood,BAU,Lot 22 DP 24104,"$305,000.00 ","construction of dwelling with attached garage and installation of tropicair duo (uleb), freestanding, dry, woodburner, cac164316"
75939,Christchurch,Christchurch,22-Nov-16,BCN-2016-8686,14 Butts Valley Road Heathcote BAU Christchurch,14 Butts Valley Road,Heathcote,BAU,Pt Sec 23 PAWAHO Haml,"$12,000.00 ",alteration to dwelling - chimney rebuild and installation of firenzo athena flush ag08  fireplace insert dry woodburner cac 091593
75940,Christchurch,Christchurch,22-Nov-16,BCN-2016-8945,5 Voelas Road Lyttelton BAU Christchurch,5 Voelas Road,Lyttelton,BAU,Lot 3 DP 1616,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75941,Christchurch,Christchurch,22-Nov-16,BCN-2016-9808,8 Bateman Avenue Bryndwr BAU Christchurch,8 Bateman Avenue,Bryndwr,BAU,Lot 4 DP 56774,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75942,Christchurch,Christchurch,22-Nov-16,BCN-2016-9810,2A Dalglish Place Hoon Hay BAU Christchurch,2A Dalglish Place,Hoon Hay,BAU,Lot 336 DP 26615,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75943,Christchurch,Christchurch,22-Nov-16,BCN-2016-9809,18 Emmett Street Shirley BAU Christchurch,18 Emmett Street,Shirley,BAU,Lot 186 DP 15482,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
75948,Christchurch,Timaru,22-Nov-16,00001216  2016,411 Pleasant Point Highway RD 5 Timaru 7975  Timaru,411 Pleasant Point Highway,RD 5 Timaru 7975,,LOT: 1 DP: 18883,"$45,000.00 ",dwelling alterations & install woodsman tarras mk iii freestandingwoodburner
75952,Christchurch,Timaru,22-Nov-16,00001176  2016,6 Rugby Street Timaru 7910  Timaru,6 Rugby Street,Timaru 7910,,Lot: 6 DP: 4475,"$2,500.00 ",install woodsman brunner mkiii freestanding woodburner
75968,Otago,Clutha,23-Nov-16,BLD-2016-16747,Blaikie Road Clifton  Clutha,Blaikie Road,Clifton,,,"$350,000.00 ",erect dwelling - garage attached - install solid fuel heater - yunca blenz - f/s multifuel - install septic tank
75969,Otago,Clutha,23-Nov-16,BLD-2016-16776,3 Sandown Street Waihola  Clutha,3 Sandown Street,Waihola,,2804411803,"$40,000.00 ",alter and extend dwelling - install solid fuel heater - metro wee rad - f/s woodburner
75971,Otago,Clutha,23-Nov-16,BLD-2016-16787,233 Union Street Milton  Clutha,233 Union Street,Milton,,2804505900,"$4,500.00 ",install refurbished solid fuel heater - ef3 bayview - inbuilt pellet fire
75995,Christchurch,Christchurch,23-Nov-16,BCN-2016-9811,104 Emmett Street Shirley BAU Christchurch,104 Emmett Street,Shirley,BAU,Lot 289 DP 15523,"$5,000.00 ","alteration to dwelling - installation of woodsman totara, insert dry, woodburner, cac110220"
75996,Christchurch,Christchurch,23-Nov-16,BCN-2016-9782,160A Rose Street Spreydon BAU Christchurch,160A Rose Street,Spreydon,BAU,Lot 2 DP 46373,"$1,700.00 ","alteration to dwelling - installation of kent murchison, freestanding dry woodburner, cac144662"
76000,Christchurch,Timaru,23-Nov-16,00001211  2016,245A Otipua Road Timaru 7910  Timaru,245A Otipua Road,Timaru 7910,,LOT: 2 DP: 9311,"$5,000.00 ",install metro eco smart inbuilt woodburner
76001,Christchurch,Timaru,23-Nov-16,00001289  2016,5 Matai Crescent Timaru 7910  Timaru,5 Matai Crescent,Timaru 7910,,Lot: 33 DP: 20870,"$5,000.00 ",install firenzo forte bay ag inbuilt woodburner
76002,Christchurch,Timaru,23-Nov-16,00001210  2016,139 Morgans Road Timaru 7910  Timaru,139 Morgans Road,Timaru 7910,,Lot: 1 DP: 395121,"$5,000.00 ",install firenzo lady kitchener freestanding woodburner
76004,Christchurch,Waimakariri,23-Nov-16,BC161085,19 Cross Street Waikuku Beach  Waimakariri,19 Cross Street,Waikuku Beach,,LOT 42 DP 71283,"$200,000.00 ",alterations and additions plus log fire
76008,Christchurch,Waitaki,23-Nov-16,101.2016.00003612.001,114 Oamaru-Alma Road Alma-Holmes Hill                    9491  Waitaki,114 Oamaru-Alma Road,Alma-Holmes Hill                    9491,,PtL: 42 DP: 1617,"$4,500.00 ",installation of a free-standing jayline ss400 woodburner
76043,Christchurch,Christchurch,24-Nov-16,BCN-2016-8711,150 Panorama Road Clifton EQ Christchurch,150 Panorama Road,Clifton,EQ,Lot 1 DP 21120,"$400,000.00 ","alteration to dwelling and detached garage - re-levelling,reclad,  rebuilding patio and garage,internal and external alterations and installation of riva studio 2, built-in, dry, woodburner, cac 133649"
76058,Christchurch,Christchurch,24-Nov-16,BCN-2016-9151,221 Taylors Mistake Road Scarborough BAU Christchurch,221 Taylors Mistake Road,Scarborough,BAU,Lot 4 DP 6419,"$5,000.00 ","alteration to dwelling - installation of kent rata, insert dry woodburner  cac142831"
76059,Christchurch,Hurunui,24-Nov-16,160440,"190 Balcairn Amberley Road, Amberley   Hurunui","190 Balcairn Amberley Road, Amberley",,,LOT 1 DP 67246 BLK XII GREY SD,"$5,000.00 ",metro ltd xtreme rad woodburner
76061,Christchurch,Timaru,24-Nov-16,00001213  2016,7 Mere Mere Street Timaru 7910  Timaru,7 Mere Mere Street,Timaru 7910,,Lot: 1 DP: 390,"$70,000.00 ",dwelling alterations & install woodsman tasman dry mk ii freestandingwoodburner
76065,Christchurch,Timaru,24-Nov-16,00001199  2016,20 Grasmere Street Timaru 7910  Timaru,20 Grasmere Street,Timaru 7910,,Lot: 31 DP: 3808,"$8,500.00 ",dwelling alterations & install firenzo forte bay ag inbuilt woodburner
76067,Christchurch,Timaru,24-Nov-16,00001212  2016,8 Lisava Avenue Timaru 7910  Timaru,8 Lisava Avenue,Timaru 7910,,Lot: 7 DP: 11164,"$5,000.00 ",install masport bannockburn 12000 inbuilt woodburner
76078,Christchurch,Waitaki,24-Nov-16,101.2016.00003617.001,7 Wye Street Oamaru                              9400  Waitaki,7 Wye Street,Oamaru                              9400,,PtS: 12 Blk: XCII Twn: Oamaru,"$5,000.00 ",installation of an in-built masport bannockburn 1200 woodburner
76089,Otago,Clutha,25-Nov-16,BLD-2016-16756,41 Manuka Road Wharetoa  Clutha,41 Manuka Road,Wharetoa,,2875101800,"$480,000.00 ","erect dwelling with garage attached, install solid fuel heater - woodsman tarras mk iii f/s woodburner & install septic tank"
76093,Otago,Clutha,25-Nov-16,BLD-2016-16791,19 Yarmouth Street Balclutha  Clutha,19 Yarmouth Street,Balclutha,,2870170200,"$4,600.00 ",install solid fuel heater - woodsman tarras mk iii - f/s woodburner
76094,Otago,Clutha,25-Nov-16,BLD-2016-16793,6 York Street Tapanui  Clutha,6 York Street,Tapanui,,2857008200,"$2,000.00 ",install solid fuel heater - masport r5000 - f/s woodburner
76136,Christchurch,Christchurch,25-Nov-16,BCN-2016-9652,38 Purau Avenue Diamond Harbour BAU Christchurch,38 Purau Avenue,Diamond Harbour,BAU,Lot 1 DP 421072,"$6,000.00 ","alteration to dwelling - installation of a metro wee rad woody, freestanding dry woodburner, cac162621"
76137,Christchurch,Christchurch,25-Nov-16,BCN-2016-9816,529 Bower Avenue Queenspark BAU Christchurch,529 Bower Avenue,Queenspark,BAU,Lot 52 DP 83604,"$5,100.00 ","alteration to dwelling - installation of woodsman ecr novo, freestanding wetback woodburner, cac155148"
76138,Christchurch,Christchurch,25-Nov-16,BCN-2016-9936,138 Aorangi Road Bryndwr BAU Christchurch,138 Aorangi Road,Bryndwr,BAU,Lot 98 DP 19550,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
76139,Christchurch,Christchurch,25-Nov-16,BCN-2016-9902,32 Carisbrooke Street Aranui BAU Christchurch,32 Carisbrooke Street,Aranui,BAU,Lot 907 DP 23893,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
76140,Christchurch,Christchurch,25-Nov-16,BCN-2016-9894,19 Besant Place Avondale BAU Christchurch,19 Besant Place,Avondale,BAU,Lot 6 DP 30848,"$5,000.00 ",alteration to dwelling - installation of woodsman ecr novo dry freestanding woodburner - cac153733
76141,Christchurch,Christchurch,25-Nov-16,BCN-2016-9935,183 Aorangi Road Bryndwr BAU Christchurch,183 Aorangi Road,Bryndwr,BAU,Lot 50 DP 16040,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
76142,Christchurch,Christchurch,25-Nov-16,BCN-2016-9893,194 Langdons Road Papanui BAU Christchurch,194 Langdons Road,Papanui,BAU,Lot 7 DP 79566,"$5,000.00 ",alteration to dwelling - installation of woodsman totara dry insert woodburner - cac110220
76143,Christchurch,Christchurch,25-Nov-16,BCN-2016-9917,113 Effingham Street North New Brighton BAU Christchurch,113 Effingham Street,North New Brighton,BAU,Lot 14 DP 26186,"$4,500.00 ",alteration to dwelling - installation of a woodsman totara fireplace insert dry woodburner cac110220
76144,Christchurch,Christchurch,25-Nov-16,BCN-2016-9913,28 Cridland Place Halswell BAU Christchurch,28 Cridland Place,Halswell,BAU,Lot 211 DP 359481,"$4,500.00 ",alteration to dwelling - installation of rais bionic freestanding woodburner dry cac154319
76145,Christchurch,Christchurch,25-Nov-16,BCN-2016-9916,468 Barbadoes Street St Albans BAU Christchurch,468 Barbadoes Street,St Albans,BAU,Pt Lot 49 DP 812,"$4,500.00 ","alteration to dwelling - installation of masport r5000, freestanding, dry, woodburner - cac 131295"
76146,Christchurch,Christchurch,25-Nov-16,BCN-2016-9907,50B Karnak Crescent Russley BAU Christchurch,50B Karnak Crescent,Russley,BAU,Lot 36 DP 38067,"$4,500.00 ",alteration to dwelling - installation of a masport r5000 freestanding dry wood burner cac 131295
76147,Christchurch,Christchurch,25-Nov-16,BCN-2016-9899,31 Wroxton Terrace Fendalton BAU Christchurch,31 Wroxton Terrace,Fendalton,BAU,Flat 1 DP 71872 on Lot 3 DP 3122 having share in 997 m2,"$4,300.00 ",alteration to dwelling - installation of woodsman flare - freestanding - dry - wood burner - cac134775
76148,Christchurch,Timaru,25-Nov-16,00001130  2016,31 Cook Street Timaru 7910  Timaru,31 Cook Street,Timaru 7910,,Lot: 18 DP: 36493,"$10,000.00 ",dwelling alterations & install woodsman ecr novo freestandingwoodburner
76150,Christchurch,Timaru,25-Nov-16,00001227  2016,54 Seadown Road Timaru 7910  Timaru,54 Seadown Road,Timaru 7910,,Lot: 40 DP: 37311,"$5,000.00 ",install woodsman tarras mkiii freestanding woodburner
76151,Christchurch,Timaru,25-Nov-16,00001208  2016,16 Usk Street Timaru 7910  Timaru,16 Usk Street,Timaru 7910,,Lot: 4 DP: 20180,"$5,000.00 ",install woodsman tarras mk iii wetback freestanding woodburner
76152,Christchurch,Timaru,25-Nov-16,00001239  2016,11 Leckie Street Timaru 7910  Timaru,11 Leckie Street,Timaru 7910,,LOT: 5 DP: 3490,"$5,000.00 ",install woodsman tarras dry mkiii freestanding woodburner
76188,Otago,Dunedin,28-Nov-16,ABA-2016-2311,3 Ainslee Place Dunedin   Dunedin,3 Ainslee Place Dunedin,,,26750-28100,"$3,750.00 ",install yunca hobon woodburner into dwelling
76190,Otago,Dunedin,28-Nov-16,ABA-2016-2301,57 Tay Street Mosgiel   Dunedin,57 Tay Street Mosgiel,,,28000-24020,"$3,500.00 ",install metro wee rad woodburner into dwelling
